,IsCanceled
76502,0
73356,0
73525,0
51931,0
64599,0
57234,0
75923,0
42827,1
40250,1
27693,1
40739,1
56393,0
50110,0
14179,1
41844,1
48174,0
70718,0
6500,1
55118,0
59412,0
21796,1
49496,0
17779,1
74124,0
58573,0
55496,0
56696,0
8471,1
17905,1
75665,0
1382,1
1750,0
30250,1
50369,0
64954,0
75118,0
39935,1
70149,0
29983,1
3431,0
5049,0
53887,0
46844,0
72540,0
30070,1
3034,0
10564,1
49671,0
68661,0
79093,0
14001,1
69242,0
24657,1
10113,1
29548,1
52218,0
57396,0
79317,0
44001,0
26011,1
11225,1
70503,0
11354,1
44190,0
19600,1
74197,0
76375,0
20010,1
45727,0
21063,1
26458,1
11660,1
78730,0
58640,0
60596,0
65254,0
6464,0
24412,1
71390,0
2294,0
62571,0
19946,1
43108,0
20472,1
30998,1
24714,1
38049,0
38858,0
77496,0
65177,0
55052,0
61823,0
64780,0
10886,1
23960,1
48394,0
69085,0
48425,0
32298,1
48567,0
23547,1
55767,0
71229,0
59425,0
4759,1
6954,1
5967,1
76687,0
7825,1
30574,1
36347,1
17019,1
18986,1
63806,0
73089,0
11059,1
68617,0
26842,1
33634,1
71659,0
63026,0
28708,1
36759,0
7298,1
61107,0
32333,1
4343,0
15100,1
41557,1
66616,0
33484,1
78226,0
56866,0
9793,0
42686,1
1461,1
74707,0
4641,0
6736,1
66949,0
16509,1
20774,1
18728,1
60060,0
44054,0
22943,1
24401,1
45731,0
32603,1
49253,0
45331,0
2567,0
67463,0
78743,0
75079,0
67389,0
5023,1
25158,1
15335,1
67691,0
58084,0
13468,1
14940,1
58354,0
13070,1
41881,1
39109,0
51939,0
16205,1
8233,1
68443,0
23925,1
38472,1
20581,1
12275,1
14158,1
71736,0
59331,0
58513,0
79189,0
72820,0
62178,0
45587,1
7322,1
57109,0
17523,1
48513,0
43642,0
38337,0
2952,0
75617,0
4214,0
52036,0
53815,0
45261,0
50981,0
9164,1
47926,0
17194,1
54398,0
63050,0
48635,0
26628,1
68852,0
49022,0
65868,0
42427,0
11971,1
26283,1
38257,1
24819,1
13269,1
6104,0
25780,1
41741,1
2802,0
314,0
24671,1
25769,1
9534,1
74883,0
1238,1
53541,0
7474,1
8607,1
23634,1
6586,0
30324,1
53308,0
13963,1
78716,0
38005,1
39175,1
68101,0
12976,1
64813,0
13948,0
48474,0
39247,0
70050,0
59001,0
49720,0
70927,0
41847,1
10979,1
19063,1
37846,0
20061,1
67907,0
41772,1
39691,1
73666,0
52004,0
70282,0
49040,0
57021,0
45622,0
20936,1
10992,1
55650,0
58894,0
23334,1
29470,1
47215,0
12060,1
27621,1
23821,1
50675,0
50481,0
40567,0
59885,0
18889,1
2589,0
5767,0
39557,0
32910,1
30272,1
63615,0
32973,1
6737,0
27223,1
54599,0
10027,1
21172,1
49844,0
53331,0
41681,1
50683,0
17113,1
16517,1
65074,0
14503,1
60781,0
49971,0
28444,1
34662,0
18084,1
43445,0
15552,1
49788,0
50106,0
24177,1
26918,1
13490,1
38804,0
55362,0
12299,1
23585,1
58408,0
58863,0
1947,1
59784,0
60755,0
45440,0
16922,0
10316,1
76594,0
50107,0
41003,1
6847,1
31519,1
77631,0
44572,0
53989,0
64666,0
78444,0
20443,1
53039,0
20330,1
48611,0
10157,0
67213,0
67555,0
19191,1
60603,0
22415,1
59315,0
12019,1
73459,0
2647,0
32738,1
74734,0
7224,1
41212,0
39950,0
43224,0
34718,1
18212,1
20682,1
29511,1
62964,0
40359,1
59715,0
6477,0
58753,0
40200,0
56033,0
45318,0
68371,0
67721,0
49604,0
31891,1
17593,1
69559,0
1426,0
6626,1
66996,0
4032,1
4411,1
6594,1
41571,1
59036,0
73541,0
75033,0
38771,0
44013,0
38254,0
64879,0
25270,1
16478,1
66322,0
70428,0
13936,1
63841,0
7998,1
76378,0
3333,0
40187,0
31569,1
58058,0
51748,0
76214,0
51999,0
69843,0
70128,0
70486,0
29627,1
44259,0
23716,1
7454,1
74810,0
62809,0
4541,0
40041,1
13164,1
43248,0
8441,1
62104,0
62572,0
12631,1
52955,0
26647,1
37999,0
19644,1
19707,1
28845,1
29336,1
75642,0
10967,1
4631,0
38673,1
18560,1
761,0
19990,1
49937,0
5147,1
16944,1
27138,1
78696,0
26894,1
48627,0
18447,1
73242,0
52228,0
58735,0
68110,0
43022,0
62083,0
70443,0
3967,1
32076,1
61842,0
51181,0
6188,0
20487,1
72695,0
41668,1
28611,1
51801,0
46795,0
45095,0
51987,0
16798,1
12671,1
28447,1
20716,1
77634,0
27130,1
56295,0
978,0
76823,0
77348,0
46507,0
39932,1
19160,1
77242,0
11266,1
26990,1
42237,0
26933,1
12399,1
67015,0
3590,0
43701,0
30738,1
27804,1
69523,0
2775,0
45145,0
33528,1
25980,1
36651,0
34698,0
8910,0
69524,0
70940,0
19886,1
3536,0
13841,1
70704,0
51534,0
61527,0
41728,1
19816,1
18809,1
61467,0
17994,1
17866,1
64530,0
62152,0
44343,0
25087,1
44458,0
56595,0
9075,1
74171,0
77052,0
4303,0
25288,1
40065,1
70999,0
15262,1
5160,1
74821,0
5001,1
46694,0
28857,1
4429,0
31708,1
24949,1
16070,1
68102,0
850,0
54009,0
15398,1
41706,1
75301,0
58473,0
73485,0
49545,0
76763,0
30782,1
62535,0
4665,1
63330,0
28197,1
33439,1
13509,1
23623,1
53625,0
77038,0
23081,1
68822,0
527,1
59707,0
46000,0
52683,0
77728,0
23468,1
4428,1
65280,0
17158,1
77281,0
50006,0
10879,1
1471,0
14817,1
45384,0
30601,1
3851,1
10500,1
49870,0
12025,1
21715,1
77668,0
60879,0
12654,0
33324,1
27047,1
63308,0
74112,0
2123,0
63439,0
72584,0
53878,0
11067,1
56583,0
5933,1
1420,0
57231,0
26609,1
41673,1
50402,0
32582,1
21848,1
53920,0
22688,1
21085,1
31764,1
28524,1
11973,1
56501,0
48033,0
66010,0
5985,0
39651,0
39324,0
28986,1
36218,1
57684,0
58831,0
20051,1
54906,0
27118,1
23662,1
4251,1
26930,1
56889,0
16101,1
63745,0
7433,0
19955,1
41551,1
1342,1
14113,1
11622,1
71487,0
44008,0
6841,0
2144,0
38614,0
10090,1
53465,0
8193,1
79211,0
6817,1
68280,0
56344,0
48038,0
25979,1
30056,1
55773,0
13380,1
36536,1
24597,1
29074,1
61483,0
76196,0
31829,1
75806,0
8755,1
59846,0
75052,0
52081,0
28657,1
70301,0
19000,1
75776,0
39901,0
61640,0
79314,0
38492,0
69384,0
62101,0
63423,0
70002,0
44118,0
59194,0
21215,1
30077,1
56893,0
65704,0
25993,1
48249,0
32156,1
54444,0
73401,0
41393,0
26925,1
6243,0
32368,1
72973,0
32059,1
8167,1
48444,0
63441,0
49118,0
14157,1
5701,0
9518,1
21653,1
4457,0
25839,1
72821,0
5964,1
51630,0
11910,1
49621,0
53911,0
4249,1
43432,0
41757,1
5157,0
508,1
54697,0
64118,0
22483,1
78802,0
3271,0
58650,0
73312,0
66861,0
13505,1
64083,0
51260,0
47645,0
53284,0
54246,0
18429,1
65699,0
68675,0
6412,1
68783,0
14131,1
361,1
57392,0
51226,0
76600,0
24683,1
73677,0
45362,0
43057,0
77099,0
51581,0
67696,0
45512,0
53294,0
22807,1
31246,1
37068,0
59519,0
14835,1
59178,0
58111,0
13953,1
16457,1
55217,0
543,0
33116,1
17897,1
49709,0
47064,0
44431,0
47298,0
31776,1
64686,0
51133,0
27808,1
77573,0
72605,0
15744,0
1841,0
25387,1
25282,1
31044,1
46591,0
45475,0
55356,0
52505,0
42595,0
72612,0
17532,1
49360,0
40251,1
18670,1
43640,0
20826,1
48095,0
8357,0
71577,0
2511,0
31857,1
21462,1
63805,0
69213,0
79278,0
75803,0
69719,0
15837,1
8121,1
53479,0
67985,0
47674,0
4798,0
22187,1
13874,1
60062,0
21729,1
21972,1
13030,1
16301,1
20644,1
4192,0
32525,1
55662,0
18495,1
60391,0
38485,0
30524,1
19922,1
33349,1
40081,0
56784,0
56418,0
48138,0
38043,0
17969,1
32782,1
20980,1
63669,0
45739,0
63137,0
24315,1
68857,0
53978,0
13478,1
46727,0
74565,0
15471,1
44915,0
19944,1
46385,0
3380,1
52169,0
23753,1
3006,0
21858,1
55918,0
14327,1
26995,1
56399,0
41656,1
10288,1
38177,1
57603,0
32901,1
56171,0
30671,1
38407,0
57217,0
16579,1
26642,1
7542,1
39221,0
24795,1
74921,0
16219,1
43235,0
37401,0
2012,1
21313,1
16699,1
29536,1
34651,0
58816,0
4567,0
30186,1
4605,1
63968,0
37485,1
12111,1
12186,1
22515,1
48960,0
38717,1
29067,1
7495,1
20865,1
458,0
31358,1
12256,1
70756,0
22270,1
43488,0
32193,1
14147,1
55942,0
67654,0
59874,0
28058,1
32035,1
48131,0
68915,0
19485,1
75458,0
68909,0
60475,0
21727,1
56679,0
41548,0
52910,0
54870,0
10775,0
45865,0
63445,0
20541,1
52607,0
30000,1
37872,0
44697,0
45724,0
64919,0
32080,1
51531,0
8316,1
25279,1
68676,0
77972,0
67574,0
62525,0
8059,1
37298,1
16954,1
67116,0
42788,1
70860,0
38190,0
5866,0
70776,0
28395,1
58002,0
10513,0
10373,1
66672,0
55251,0
65852,0
70417,0
46328,0
40725,1
21719,1
9898,1
20274,1
46123,0
54927,0
54668,0
64205,0
38232,0
11401,1
55404,0
19973,1
31079,1
20566,1
5195,0
22269,1
69191,0
59038,0
3977,1
18105,1
21664,1
57975,0
42566,0
32657,1
46641,0
10682,1
62563,0
17283,1
19709,1
50476,0
75307,0
27758,1
63502,0
27857,1
53012,0
17759,1
63810,0
14422,1
79320,0
53127,0
43171,0
29446,1
2727,1
17202,1
28474,1
27829,1
42667,0
66638,0
59755,0
29050,1
66229,0
55954,0
44280,0
23324,1
62294,0
68062,0
48618,0
14353,1
49310,0
18639,1
64608,0
69477,0
54766,0
18572,1
44009,0
42584,0
1123,1
73437,0
71994,0
62237,0
43481,0
14229,1
5783,1
40593,0
70560,0
28241,1
9358,1
9564,1
70343,0
25010,1
8258,0
19631,1
38680,0
55599,0
9759,1
18158,1
19233,1
75525,0
50053,0
58555,0
64077,0
37488,1
57863,0
12658,0
45341,0
52851,0
11252,0
32499,1
78881,0
27756,1
72824,0
6575,0
68807,0
21252,1
63355,0
64373,0
36652,0
50542,0
25057,1
51349,0
58938,0
38828,0
60359,0
23707,1
74358,0
36051,1
17792,1
27462,1
67104,0
14551,1
62729,0
31925,1
16883,1
72525,0
78194,0
6406,1
53617,0
6921,1
10561,1
16603,1
1611,1
51701,0
21857,1
11884,0
76356,0
45575,0
68160,0
20724,1
23770,1
59408,0
78472,0
53072,0
25699,1
45589,0
45290,0
12676,1
42396,1
17074,1
63786,0
26879,1
66492,0
43356,0
11826,0
7121,1
30565,1
17749,1
48606,0
68486,0
43790,0
10856,1
3815,1
63793,0
40959,1
11158,1
68969,0
49054,0
9196,0
76318,0
43515,0
71561,0
61367,0
23369,1
42670,0
43529,0
21918,1
52746,0
46894,0
18014,1
64969,0
13175,1
45852,0
14504,1
38312,1
65639,0
60390,0
43167,0
40786,0
25081,1
48800,0
2440,0
10165,1
77792,0
53691,0
12866,1
20220,1
3942,1
72111,0
19551,1
46052,0
38873,0
48446,0
72009,0
16789,1
64888,0
64546,0
17516,1
71763,0
20875,1
52708,0
74382,0
23375,1
38317,1
8691,1
27102,1
18438,1
33191,1
74376,0
25836,1
19139,1
55151,0
58056,0
43765,0
61036,0
33343,1
16321,1
62711,0
40540,0
63858,0
10062,1
19177,1
11472,1
30635,1
62518,0
77681,0
27920,1
69595,0
71154,0
60674,0
61167,0
41402,0
57990,0
74010,0
29371,1
29036,1
57919,0
36646,0
66768,0
16847,1
64214,0
45307,0
55815,0
50344,0
14533,0
11982,1
13993,1
56879,0
14095,1
63717,0
14543,1
21352,1
41135,0
10830,1
76397,0
892,0
5167,1
49221,0
7407,0
74432,0
15836,1
50579,0
59184,0
3980,1
38097,1
37721,0
39671,1
66910,0
1268,0
19638,1
21168,1
11489,1
60452,0
70953,0
25155,1
33392,1
75738,0
39334,0
5717,0
39340,0
23302,1
20933,1
16990,1
46907,0
18513,1
29697,1
72237,0
69088,0
65235,0
75091,0
65199,0
40259,1
2638,0
42768,1
51845,0
10419,1
5759,0
70722,0
66863,0
10939,1
70151,0
6329,0
44874,0
9662,1
25647,1
22898,1
16573,1
73623,0
53602,0
23043,1
53172,0
18590,1
64251,0
33292,1
38605,0
65916,0
39503,0
8370,1
4479,0
77195,0
42464,0
11070,1
23121,1
12203,1
78775,0
67068,0
77395,0
16616,1
48898,0
9134,1
68524,0
275,1
72505,0
7324,1
56873,0
22050,1
43834,0
3042,0
75735,0
78327,0
50690,0
48889,0
73461,0
29844,1
72703,0
78105,0
60831,0
42332,1
38397,0
61978,0
58394,0
76562,0
28673,1
72702,0
4563,0
66400,0
26577,1
16982,1
61825,0
68897,0
23050,1
40327,1
10751,1
65253,0
50194,0
44416,0
7765,1
74596,0
2954,0
68773,0
76902,0
71113,0
47274,0
20030,1
60774,0
6726,0
41498,1
38108,0
22684,1
71195,0
5496,0
50371,0
39514,0
42341,1
70415,0
22113,1
40999,1
74949,0
24314,1
19212,1
29326,1
42666,0
51708,0
60442,0
17359,1
15619,1
50586,0
659,0
54916,0
55617,0
57241,0
60740,0
13497,1
8149,1
61616,0
26364,1
27215,1
43258,0
72424,0
47996,0
40498,0
71197,0
38012,1
77089,0
66318,0
16749,1
28437,1
58745,0
13768,1
1813,0
29502,1
10836,1
49827,0
47797,0
16561,1
11004,0
11028,1
77561,0
41386,0
44796,0
61908,0
15197,1
56559,0
71110,0
41747,1
59737,0
53078,0
44516,0
48824,0
32577,1
56137,0
70207,0
49963,0
21165,1
23672,1
62975,0
39249,0
67013,0
10492,1
72324,0
6088,1
58985,0
44087,0
27529,1
44000,0
47348,0
58900,0
9972,1
906,0
56660,0
66162,0
33125,1
51699,0
38703,0
25477,1
39693,0
7631,1
61964,0
23157,1
1705,0
29040,1
32322,1
32233,1
50148,0
3180,0
11156,1
12090,1
77845,0
60354,0
68569,0
43029,0
41488,1
25776,1
5123,0
16970,1
21332,1
23481,1
9728,1
55555,0
49080,0
6764,1
49298,1
22538,1
69458,0
29871,1
40605,0
25612,1
11849,0
22278,1
50451,0
27400,1
20895,1
44407,0
16036,1
27504,1
52244,0
63080,0
33491,1
77776,0
8221,0
17831,1
32548,1
53178,0
63519,0
26442,1
5105,0
3226,0
52671,0
66572,0
22476,1
20715,1
708,0
47661,0
49243,0
72167,0
50712,0
3573,0
12932,1
78805,0
39981,0
54115,0
22021,1
3981,1
30080,1
26349,1
26673,1
25361,1
2155,0
19276,1
40130,0
15829,1
38859,0
55031,0
20025,1
41734,1
24259,1
26601,1
65237,0
22461,1
49530,0
52548,0
39949,0
936,0
78133,0
33035,1
21366,1
64834,0
51914,0
73232,0
20044,1
49132,0
18091,1
31881,1
74724,0
62817,0
67556,0
77184,0
74411,0
29454,1
5354,0
69314,0
54100,0
9833,0
16589,1
58791,0
26273,1
18261,1
25436,1
27090,1
42739,1
44574,0
7974,0
13463,1
78927,0
49173,0
30833,1
70433,0
38941,0
19691,1
69767,0
6364,0
32962,1
72082,0
6403,1
17410,1
61122,0
42326,1
37572,0
73739,0
7228,1
5090,0
3894,1
27795,1
7982,1
75061,0
16709,1
44824,0
76115,0
78573,0
71147,0
7248,1
79153,0
39207,1
78428,0
25039,1
52070,0
31760,1
66144,0
48761,0
57929,0
43109,0
53277,0
37095,0
8499,1
32271,1
22847,1
28935,1
31130,1
45504,0
75974,0
9775,0
26813,1
8611,1
42178,1
66619,0
17031,1
70660,0
52128,0
45370,0
46030,0
48531,0
60941,0
45591,0
7735,0
50535,0
16124,0
28245,1
43205,0
14278,1
46317,0
18619,1
31985,1
40554,0
25187,1
79263,0
21699,1
68653,0
23874,1
66293,0
52976,0
69405,0
49133,0
46671,0
7097,1
28230,1
47237,0
19284,1
76708,0
31947,1
7200,0
1621,0
52175,0
27005,1
17885,1
66763,0
18309,1
24288,1
63261,0
38738,0
77740,0
54160,0
21226,1
42867,1
13404,1
38980,0
54833,0
49948,0
36156,1
61817,0
69087,0
23677,1
49626,0
70757,0
27339,1
64336,0
2515,0
12907,1
43656,0
44678,0
4753,1
50433,0
815,0
46198,0
45195,0
59093,0
1685,1
44050,0
25192,1
33642,1
17010,1
19269,1
20708,1
69901,0
14192,1
57072,0
63417,0
69802,0
2735,1
33335,1
70094,0
56631,0
47545,0
18834,1
43340,0
10143,1
13629,1
24852,1
11556,1
10155,1
24888,1
18844,1
45125,0
36624,0
37198,1
27094,1
8470,1
32885,1
22112,1
16550,1
6482,0
5206,0
36133,1
366,0
45858,0
54900,0
78240,0
74454,0
53317,0
66595,0
21378,1
67482,0
68201,0
7242,0
74638,0
55917,0
38113,0
5490,0
48390,0
73719,0
69644,0
59404,0
37010,0
42769,1
60678,0
44786,0
6805,1
7235,1
51443,0
76335,0
15042,1
60171,0
30854,1
43794,0
1718,0
70629,0
38346,0
68401,0
54675,0
72591,0
11817,1
18504,1
72567,0
56205,0
43040,0
70492,0
3391,0
16269,1
28661,1
52177,0
30827,1
19555,1
24976,1
57373,0
49151,0
8503,1
2990,0
6838,1
20098,1
27848,1
44860,0
13267,1
36225,1
48344,0
63796,0
45516,0
8270,0
46251,0
40516,0
61963,0
71677,0
1209,0
77409,0
16292,1
37736,0
55091,0
3187,0
59789,0
71483,0
63670,0
70095,0
69374,0
48787,0
36609,0
71937,0
57174,0
37182,1
41144,0
4506,0
37416,0
59944,0
12838,1
50723,0
63276,0
14745,1
31713,1
31621,1
7337,1
12348,1
53706,0
49084,0
56256,0
31320,1
16273,1
28945,1
30745,1
50075,0
74060,0
52194,0
42726,1
62035,0
69302,0
2363,1
65525,0
62823,0
9073,0
45690,0
2272,0
6837,1
34700,0
28570,1
13621,1
39084,0
56114,0
6386,1
52292,0
33031,1
6506,1
24849,1
73026,0
51785,0
11363,1
12604,1
65232,0
71867,0
30346,1
49509,0
67824,0
23344,1
61402,0
9897,1
45206,0
2374,1
13027,1
44257,0
70950,0
1810,0
78779,0
4443,0
29230,1
67840,0
38726,0
67618,0
1934,0
1706,0
69683,0
50045,0
64372,0
2588,0
17688,1
33306,1
32783,1
54821,0
69498,0
1977,1
77538,0
6426,0
50583,0
32279,1
40575,0
1615,1
19033,1
3277,0
49386,0
74931,0
26843,1
12693,1
59625,0
24304,1
46473,0
36630,0
8133,1
57711,0
2011,1
28097,1
42804,1
43796,0
79111,0
11061,1
14974,1
21476,1
8493,1
64675,0
54403,0
43822,0
74881,0
68483,0
47798,0
4230,1
59186,0
42976,0
52359,0
31702,1
30616,1
63364,0
40347,1
63856,0
77531,0
45237,0
21423,1
49711,0
53125,0
43450,0
30183,1
22104,1
65588,0
74703,0
17465,1
61518,0
26420,1
58189,0
46962,0
32372,1
78277,0
61293,0
44290,0
56737,0
64225,0
18971,1
66748,0
47979,0
22040,1
75174,0
18768,1
45422,0
17144,1
76663,0
67274,0
67006,0
16466,1
76079,0
31837,1
22317,1
47133,0
74140,0
27455,1
32745,1
36169,1
12811,1
32353,1
45941,0
76569,0
62422,0
78081,0
43210,0
51844,0
79318,0
77313,0
69576,0
51093,0
52730,0
48512,0
7543,1
16141,1
62314,0
1196,0
54094,0
28294,1
29706,1
28416,1
63430,0
8524,1
66105,0
23373,1
18287,1
16992,1
62779,0
29391,1
11104,0
25425,1
57145,0
5715,1
61463,0
1099,0
26025,1
6040,1
1885,0
39139,0
22867,1
42556,0
39893,0
38321,1
12585,1
78402,0
64452,0
34715,1
10449,1
24250,1
48081,0
57375,0
7341,1
50754,0
8279,1
65634,0
26919,1
7847,1
30348,1
29349,1
13004,1
16262,1
70894,0
61300,0
43036,0
69782,0
8672,1
76887,0
53982,0
77299,0
17408,0
913,1
40358,1
7952,1
42393,0
30556,1
61866,0
77222,0
40116,0
63501,0
50608,0
2307,1
59106,0
73480,0
12225,1
43996,1
23918,1
1732,0
64408,0
42200,0
9423,1
71281,0
58867,0
19135,1
75991,0
30252,1
17123,1
36719,1
51822,0
14731,1
45379,0
78985,0
51759,0
779,1
9174,1
26526,1
62885,0
17050,1
23295,1
21368,1
74587,0
52329,0
67181,0
65936,0
54343,0
55262,0
53129,0
904,0
28051,1
56850,0
65381,0
49973,0
65849,1
67234,0
6372,0
59143,0
22868,1
64704,0
49284,0
28489,1
53574,0
31139,1
21241,1
48429,0
55165,0
54559,0
75343,0
19147,1
24540,1
62845,0
1853,1
28972,1
3611,0
53690,0
73617,0
41726,1
56814,0
3900,1
8824,1
15735,1
66090,0
15374,1
58883,0
31208,1
6429,0
70779,0
37651,0
46364,0
54547,0
64400,0
12655,0
68436,0
53790,0
395,0
4152,0
78658,0
65443,0
32641,1
31745,1
16078,1
46840,0
42400,0
18629,1
24346,1
27786,1
48158,0
64886,0
46240,0
63738,0
6677,1
30365,1
30651,1
7266,1
33102,1
23212,1
42361,0
17162,1
48532,0
48101,0
16628,1
15862,1
69849,0
75841,0
47301,0
23558,1
51055,0
47801,0
20188,1
57445,0
22304,1
37570,0
61249,0
56807,0
19677,1
46072,0
68157,0
40478,0
65944,0
60869,0
76110,0
40475,0
46080,0
31854,1
77688,0
67878,0
75782,0
22683,1
27354,1
29403,1
74690,0
21595,1
17090,1
37078,1
29312,1
31979,1
51457,0
56781,0
44726,0
52887,0
53808,0
33591,1
45266,0
59362,0
31109,1
62733,0
70920,0
16794,1
13413,1
65138,0
6804,0
77835,0
26354,1
72801,0
17871,1
3546,0
64285,0
45707,0
73014,0
8045,0
3337,1
32864,1
33424,1
7015,0
48495,0
62441,0
27457,1
66414,0
54268,0
54606,0
20129,1
30266,1
67377,0
51606,0
59427,0
67365,0
922,0
22145,1
48601,0
7251,1
68924,0
56053,0
11655,1
65258,0
12045,1
52398,0
78266,0
76260,0
47594,0
31415,1
77920,0
3638,0
78869,0
68234,0
49335,0
69271,0
72872,0
24128,1
17953,1
64021,0
49586,0
73443,0
22658,1
11344,1
5300,0
58980,0
73581,0
36580,0
42866,1
13578,1
57435,0
75625,0
8609,1
69847,0
52043,0
40374,1
3727,0
62311,0
62616,0
25923,1
13275,1
29763,1
66562,0
17195,1
16231,1
61517,0
71579,0
70381,0
5110,0
56854,0
426,1
48500,0
2345,0
38416,0
25004,1
17979,1
47919,0
58671,0
9909,1
60569,0
48493,0
53123,0
52978,0
38833,0
14162,1
30213,1
47994,0
45790,0
13365,1
11816,0
63653,0
38144,0
37384,1
26741,1
17577,1
56388,0
17253,0
25420,1
16669,1
26221,1
1168,1
66576,0
29379,1
15868,1
58545,0
967,0
38104,0
6630,0
36698,0
41865,1
43301,0
18421,1
33407,1
75360,0
78943,0
76166,0
46482,0
38521,0
42755,1
58020,0
4141,0
45954,0
17710,1
2754,1
56928,0
24662,1
14819,1
67398,0
61232,0
7675,1
28315,1
77114,0
63040,0
27958,1
31846,1
67001,0
27563,1
27993,1
28010,1
27404,1
28916,1
63476,0
28304,1
66739,0
210,0
25864,1
79154,0
58241,0
15964,1
43949,0
78859,0
26988,1
21795,1
58100,0
17342,1
67529,0
69304,0
45552,0
71962,0
19446,1
8656,1
43608,0
40203,0
67478,0
50282,0
76641,0
22581,1
8738,1
56974,0
32311,1
76478,0
76048,0
37644,1
56504,0
5834,0
20500,1
36567,0
60600,0
41600,0
721,0
46799,0
69095,0
17040,1
38385,1
51021,0
63931,0
39236,0
16238,1
8501,1
49208,0
47485,0
16788,1
41807,1
27686,1
62391,0
65681,0
6303,1
78734,0
47441,0
44802,0
26991,1
12185,1
23186,1
74766,0
73059,0
40625,0
38851,0
16859,1
25289,1
27823,1
42355,0
17471,1
76021,0
28367,1
16662,1
61966,0
1760,0
39168,1
66091,0
14166,0
29673,1
18141,1
6869,0
56458,0
11591,1
22717,1
58533,0
74715,0
25663,1
68939,0
61654,0
13971,1
48891,0
11192,1
49555,0
3248,0
57887,0
37177,1
29482,1
55242,0
58420,0
42909,0
36207,1
19663,1
67321,0
73618,0
68868,0
44563,0
16033,1
75575,0
62732,0
16320,1
75156,0
47328,0
71097,0
62933,0
13915,1
57275,0
75212,0
27039,1
27363,1
18892,1
28060,1
71091,0
40707,1
30379,1
69379,0
33403,1
69585,0
17290,1
56768,0
39860,0
55916,0
11832,0
67769,0
60928,0
20607,1
28264,1
64993,0
37918,1
38633,0
79046,0
31618,1
63016,0
50352,0
47121,0
29896,1
50833,0
49481,0
62426,0
19896,1
68667,0
56538,0
2833,0
23491,1
15333,1
44743,0
57729,0
47518,0
2467,0
77393,0
10286,1
17259,0
31176,1
58906,0
67251,0
57293,0
22998,1
45502,0
28555,1
79166,0
66810,0
31242,1
12396,1
71651,0
16387,1
54721,0
20014,1
22889,1
16374,1
46999,0
53269,0
64454,0
68074,0
2813,0
25231,1
26240,1
14550,1
6779,1
73135,0
7092,0
78761,0
53057,0
78450,0
61485,0
58037,0
45271,0
19786,1
48652,0
22746,1
73704,0
56767,0
63199,0
63311,0
4830,1
57001,0
62392,0
29112,1
70026,0
58195,0
43320,0
24996,1
65309,0
9618,1
21728,1
78379,0
8414,1
43068,0
49445,0
1891,1
32813,1
44523,0
69436,0
6472,0
63770,0
69592,0
16193,1
36712,1
53031,0
30244,1
22930,1
40882,0
9001,1
62376,0
67927,0
40888,0
19290,1
6149,0
8704,1
9862,1
31195,1
39384,1
5808,0
63168,0
10348,1
57358,0
15655,1
73418,0
14640,1
54083,0
72229,0
43093,0
940,0
6485,0
57610,0
59659,0
76270,0
78843,0
78757,0
76236,0
1942,0
72972,0
59,0
61921,0
50765,0
25701,1
51560,0
29682,1
55424,0
48200,0
11319,1
38841,0
64254,0
7099,1
36945,0
48025,0
61845,0
48853,0
67656,0
882,0
69915,0
49369,0
65425,0
48890,0
59021,0
38540,0
5229,0
8147,0
32572,1
47927,0
11901,0
151,0
38160,0
5609,0
72691,0
28435,1
29087,1
52467,0
41451,0
43168,0
52897,0
38047,0
29753,1
11640,1
65128,0
32386,1
75130,0
7875,1
1707,0
52221,0
36524,1
76845,0
70153,0
31012,1
67111,0
41899,1
39174,1
59946,0
72302,0
33377,1
51370,0
45758,0
10366,1
39005,0
72265,0
66266,0
69566,0
78712,0
14491,1
38022,0
76222,0
63091,0
52889,0
76591,0
27576,1
75479,0
64605,0
37582,0
39115,0
21197,1
52037,0
8459,1
73202,0
40543,0
20137,1
33614,1
13594,1
22152,1
29240,1
54359,0
50456,0
19209,1
2339,0
30930,1
55931,0
24240,1
9845,0
14036,1
41123,0
31031,1
15961,1
60934,0
49697,0
9112,1
52017,0
10296,1
32812,1
66571,0
61836,0
4795,0
58742,0
54542,0
63837,0
22890,1
30971,1
67227,0
62896,0
77204,0
61591,0
13443,1
44692,0
79081,0
1235,1
24885,1
66325,0
46971,0
46804,0
10657,1
9616,1
75510,0
18609,1
52018,0
13675,1
32020,1
20351,1
63214,0
36143,1
54847,0
27648,1
65427,0
2184,0
69810,0
31047,1
25857,1
76485,0
23976,1
47051,0
12341,1
12467,1
57639,0
56006,0
4811,0
19559,1
76412,0
6569,1
63013,0
12953,1
69135,0
45417,0
18862,1
76890,0
63345,0
45205,0
11231,1
25037,1
69841,0
28734,1
13808,1
26065,1
28644,1
79107,0
65794,0
28478,1
76732,0
15581,1
41324,0
66874,0
47034,0
45500,0
32326,1
41612,1
68849,0
72312,0
10995,1
12538,1
42663,0
41983,1
9449,1
56521,0
3577,1
75166,0
43368,0
66791,0
17887,1
38935,0
67744,0
32720,1
76524,0
58018,0
39218,0
46450,0
23564,1
56950,0
77044,0
52793,0
4458,0
47846,0
24515,1
56804,0
13702,1
77499,0
36960,0
24058,1
64593,0
76468,0
75248,0
61514,0
55822,0
70284,0
22811,1
30414,1
44429,0
76995,0
13724,1
66544,0
49812,0
51083,0
46456,0
22878,1
45872,0
56571,0
67489,0
