,LeadTime,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,Temp,Cloudcover,BookingDateWeekNumber,BookingDateDayOfWeek,TotalNights,CancelationRatio,DepositType_Non Refund,CustomerType_Transient,Agent_9,Agent_Other
8358,8,158.22,0,0,55.5,39.4,11,1,9,0.0,0.0,1.0,1,0
75490,16,140.0,0,1,67.4,42.7,25,2,1,0.0,0.0,1.0,1,0
7695,19,115.0,0,0,54.5,32.7,6,6,1,0.0,0.0,1.0,0,1
2072,9,109.0,0,2,73.0,63.5,34,6,5,0.0,0.0,1.0,1,0
25661,191,88.4,0,0,65.6,0.0,39,2,5,0.0,0.0,1.0,0,1
55233,14,109.55,0,1,72.7,54.3,31,3,1,0.0,0.0,1.0,1,0
32090,423,80.0,0,0,69.9,36.5,21,3,2,0.0,0.0,0.0,0,1
61253,17,142.54,0,0,55.5,35.4,42,4,4,0.0,0.0,1.0,1,0
67850,65,91.8,0,0,59.3,73.6,2,2,4,0.0,0.0,1.0,1,0
67218,9,88.0,0,0,66.1,0.8,9,2,1,0.0,0.0,1.0,1,0
72523,208,91.5,0,0,75.7,19.6,43,5,2,0.0,0.0,0.0,0,1
40047,333,80.0,0,0,67.4,22.4,43,5,2,1.0,1.0,1.0,0,1
49856,4,161.0,0,1,62.2,69.9,21,2,1,0.0,0.0,1.0,1,0
21455,58,79.2,0,1,53.6,57.1,42,2,3,0.0,0.0,1.0,0,1
44910,21,86.0,0,1,52.2,45.0,6,6,2,0.0,0.0,1.0,1,0
26081,176,90.0,0,0,63.3,42.7,42,4,4,0.0,0.0,0.0,0,1
77035,183,85.0,0,0,73.2,19.9,4,3,3,0.0,0.0,1.0,0,1
47878,0,0.0,0,1,59.9,60.8,17,4,0,0.0,0.0,1.0,0,1
54486,134,105.3,0,1,72.5,52.9,12,3,2,0.0,0.0,1.0,1,0
24060,28,95.0,0,0,55.4,58.1,5,4,3,0.0,1.0,1.0,0,0
60361,82,80.39,0,1,69.3,84.2,31,5,2,0.0,0.0,1.0,0,1
26723,96,130.0,0,0,58.8,51.4,3,5,2,0.0,1.0,1.0,0,1
74038,423,112.67,0,1,73.2,21.4,15,0,3,0.0,0.0,0.0,0,1
25585,69,85.0,0,0,65.6,0.0,4,5,3,0.0,1.0,1.0,0,0
60707,184,107.1,0,2,74.3,93.4,17,2,5,0.0,0.0,1.0,1,0
66540,1,6.0,0,0,55.3,63.2,8,0,1,0.0,0.0,1.0,0,0
47262,90,114.3,1,1,59.5,89.6,2,6,3,0.0,0.0,1.0,1,0
58620,91,80.0,0,0,71.9,33.7,26,5,3,0.0,0.0,0.0,0,1
32785,478,90.0,0,0,67.4,21.0,15,0,1,0.0,1.0,1.0,0,1
48919,56,116.1,0,1,58.7,49.1,11,5,3,0.0,0.0,1.0,1,0
48903,22,142.2,0,0,57.7,56.4,16,1,5,0.0,0.0,1.0,1,0
47225,122,85.0,0,0,59.5,89.6,51,2,2,0.0,0.0,0.0,0,1
26223,67,126.0,0,0,64.1,47.6,6,3,3,0.0,0.0,1.0,1,0
36979,262,62.8,0,0,66.3,17.1,8,5,3,1.0,1.0,1.0,0,0
77922,125,200.0,0,3,66.5,21.0,14,4,4,0.0,0.0,0.0,0,0
45913,48,93.5,0,1,52.4,53.4,5,1,5,0.0,0.0,1.0,1,0
18943,468,62.0,0,0,65.0,58.4,28,5,2,0.0,1.0,1.0,0,0
53411,29,144.55,0,1,75.3,4.1,24,0,4,0.0,0.0,1.0,1,0
30919,161,126.13,0,2,68.8,52.8,3,1,4,0.0,0.0,1.0,0,1
28044,14,180.0,0,1,62.7,40.5,17,6,1,0.0,0.0,1.0,1,0
24121,28,95.0,0,0,55.4,58.1,5,4,3,0.0,1.0,1.0,0,0
27905,316,109.8,0,1,62.3,50.5,26,2,2,0.0,0.0,1.0,1,0
33197,101,125.0,0,1,76.0,25.4,19,1,4,0.0,0.0,1.0,1,0
29518,189,100.0,0,0,67.6,26.9,47,5,2,0.0,1.0,1.0,0,0
74723,396,122.4,0,1,68.6,48.9,21,3,2,0.0,0.0,0.0,0,1
40183,4,104.0,1,1,61.9,44.5,46,1,2,0.0,0.0,1.0,0,1
10632,259,90.0,0,0,61.1,77.5,34,4,3,0.0,1.0,1.0,0,1
30938,25,100.0,0,0,69.8,44.6,22,5,1,0.0,0.0,0.0,0,0
46394,42,117.9,0,0,53.6,68.5,7,6,1,0.0,0.0,1.0,1,0
5310,72,85.67,0,0,62.4,50.9,34,1,3,0.0,0.0,0.0,0,1
4825,77,89.25,0,2,67.2,15.8,31,3,5,0.0,0.0,0.0,1,0
66431,134,75.0,0,0,54.8,52.3,41,5,1,0.0,0.0,0.0,0,1
30369,226,105.0,0,0,78.7,10.9,44,3,3,0.0,1.0,1.0,0,1
73129,107,80.0,0,0,68.0,21.7,7,2,3,0.0,0.0,0.0,0,1
73079,126,117.0,0,0,67.6,34.6,4,2,4,0.0,0.0,1.0,0,1
65705,12,67.76,0,1,52.6,52.5,5,2,3,0.0,0.0,1.0,0,1
37151,0,118.0,0,0,65.8,43.1,38,1,1,0.0,0.0,1.0,0,0
9260,0,106.0,0,3,54.3,68.3,14,0,4,0.0,0.0,1.0,0,0
12797,16,132.33,0,0,68.7,74.7,21,6,3,0.0,0.0,1.0,1,0
72826,183,108.0,0,1,66.4,54.5,47,6,2,0.0,0.0,1.0,1,0
38223,0,65.0,1,0,59.5,49.2,44,2,2,0.0,0.0,1.0,0,0
32707,146,135.33,0,0,72.3,43.3,10,0,6,0.0,0.0,1.0,1,0
12118,58,140.4,0,0,72.6,29.4,14,1,3,0.0,0.0,1.0,1,0
62634,29,66.18,0,1,54.7,84.9,44,4,2,0.0,0.0,0.0,0,0
24237,21,127.01,0,0,52.0,56.7,6,6,7,0.0,0.0,1.0,1,0
46945,131,85.5,0,0,54.3,68.3,49,2,3,0.0,0.0,1.0,0,1
60630,8,170.0,0,2,71.9,88.1,42,5,2,0.0,0.0,1.0,1,0
42814,68,75.0,0,0,48.0,52.7,50,5,2,1.0,1.0,1.0,0,1
16638,60,135.9,0,1,71.9,44.2,28,2,4,0.0,0.0,1.0,1,0
28962,211,107.1,0,0,75.7,19.6,43,2,4,0.0,0.0,1.0,1,0
64612,8,96.9,0,1,49.8,7.3,1,5,6,0.0,0.0,1.0,1,0
62834,8,72.38,0,1,58.8,40.1,48,1,2,0.0,0.0,1.0,0,1
16105,18,97.0,0,1,71.1,46.8,32,6,2,0.0,0.0,1.0,0,1
36056,260,80.0,0,0,66.3,22.6,1,4,2,1.0,1.0,0.0,0,1
49744,91,109.65,0,1,63.6,57.5,7,0,4,0.0,0.0,1.0,1,0
15533,112,131.4,0,0,72.7,54.3,17,3,2,0.0,0.0,1.0,1,0
37081,0,0.0,0,0,73.9,58.1,37,2,1,0.0,0.0,1.0,0,0
42816,68,75.0,0,0,48.0,52.7,50,5,2,1.0,1.0,1.0,0,1
29795,183,120.0,0,0,72.9,43.4,49,3,2,0.0,1.0,1.0,0,1
14371,153,90.46,0,0,83.7,0.0,6,6,7,0.0,0.0,1.0,1,0
74196,318,109.8,0,2,73.1,13.2,31,1,4,0.0,0.0,1.0,1,0
39859,10,82.95,1,0,59.3,77.8,43,5,5,0.0,0.0,0.0,1,0
74747,396,95.5,0,1,68.6,48.9,21,3,2,0.0,0.0,0.0,0,1
26652,83,108.0,0,0,67.5,43.9,5,1,4,0.0,0.0,1.0,0,1
14282,50,79.56,0,0,70.7,5.4,21,2,6,0.0,0.0,1.0,0,1
53491,292,115.0,0,0,72.2,26.0,40,6,2,0.0,0.0,0.0,0,1
40925,13,97.0,0,0,57.3,71.4,48,3,1,1.0,0.0,1.0,0,1
54567,131,76.23,0,2,74.6,12.3,12,0,2,0.0,0.0,1.0,0,1
64761,13,80.0,0,2,47.5,11.2,1,0,2,0.0,0.0,1.0,1,0
71088,94,126.0,0,3,60.7,45.4,5,2,2,0.0,0.0,1.0,1,0
49270,68,97.71,0,1,65.0,25.9,10,6,1,0.0,0.0,1.0,0,1
6509,14,68.85,0,0,58.8,87.1,52,5,3,0.0,0.0,1.0,1,0
75598,229,125.1,0,0,67.4,42.7,46,6,3,0.0,0.0,1.0,1,0
44977,0,89.0,0,0,52.6,66.8,10,1,1,0.0,0.0,1.0,0,0
71947,1,109.0,0,0,61.5,35.2,20,3,1,0.0,0.0,1.0,0,1
66491,0,98.0,0,0,54.8,52.3,8,6,1,0.0,0.0,1.0,0,0
51468,0,95.0,0,0,75.1,11.6,25,3,1,0.0,0.0,1.0,0,0
23774,594,62.0,0,0,58.2,15.7,28,5,2,0.0,1.0,1.0,0,0
73875,49,180.0,0,1,72.1,41.3,16,0,4,0.0,0.0,1.0,1,0
40653,32,73.0,0,0,59.6,43.2,43,1,2,0.0,0.0,0.0,0,1
45288,133,84.33,0,1,54.5,6.4,44,5,3,0.0,0.0,0.0,0,1
48536,4,89.0,0,0,59.3,76.7,18,3,1,0.0,0.0,1.0,1,0
68233,116,90.0,0,0,48.2,48.4,48,1,2,0.0,0.0,0.0,0,1
46685,119,71.0,0,1,55.8,72.6,50,1,4,0.0,0.0,0.0,0,1
18833,67,132.3,0,0,64.7,76.0,32,4,3,0.0,0.0,1.0,1,0
66741,7,74.8,0,0,54.7,79.3,7,0,5,0.0,0.0,1.0,1,0
37665,4,133.0,0,2,65.0,25.7,38,5,3,0.0,0.0,0.0,1,0
43740,5,110.0,0,3,58.8,90.5,5,0,1,0.0,0.0,0.0,1,0
78708,37,119.0,0,1,71.5,37.2,29,2,1,0.0,0.0,1.0,1,0
8431,87,62.18,0,0,56.8,18.3,53,1,4,0.0,0.0,1.0,0,1
75303,177,93.34,0,0,69.0,55.8,1,1,7,0.0,0.0,1.0,1,0
73818,16,120.0,0,1,75.0,38.0,21,6,1,0.0,0.0,1.0,1,0
63873,21,131.35,0,1,53.3,2.2,49,4,4,0.0,0.0,1.0,1,0
71416,108,126.0,0,0,63.6,52.2,2,6,9,0.0,0.0,1.0,1,0
32988,20,160.0,0,1,78.7,12.4,30,1,2,0.0,0.0,1.0,1,0
78373,6,136.8,0,2,74.8,22.6,32,6,2,0.0,0.0,1.0,0,1
44185,4,93.0,0,0,54.5,3.3,7,2,1,0.0,0.0,1.0,1,0
79161,213,104.0,0,0,67.6,46.6,4,5,4,0.0,0.0,0.0,0,1
18653,75,135.0,0,2,62.2,28.3,30,0,7,0.0,0.0,1.0,1,0
37699,17,0.0,0,0,67.7,20.5,37,3,0,0.0,0.0,0.0,0,0
75459,7,159.0,0,3,68.0,47.2,26,3,2,0.0,0.0,1.0,1,0
73267,35,89.0,0,0,66.4,32.2,18,1,1,0.0,0.0,1.0,0,1
60366,78,138.6,0,1,69.3,84.2,32,2,2,0.0,0.0,1.0,1,0
28740,113,190.0,0,0,70.7,38.7,4,5,3,0.0,1.0,1.0,0,1
45550,17,70.0,0,1,55.4,45.0,9,1,2,0.0,0.0,0.0,0,1
41793,178,110.0,0,0,59.9,60.8,45,1,3,1.0,1.0,1.0,0,1
61057,44,91.8,0,2,66.6,58.9,37,0,5,0.0,0.0,1.0,1,0
13297,45,109.49,0,0,66.9,10.8,18,3,2,0.0,0.0,1.0,0,1
16881,25,135.0,0,1,66.4,51.4,33,0,5,0.0,0.0,1.0,1,0
45907,49,106.25,0,1,54.1,46.7,4,6,6,0.0,0.0,1.0,1,0
31780,139,152.1,0,0,79.9,14.6,8,5,4,0.0,0.0,1.0,1,0
69922,174,117.0,0,0,66.4,23.0,43,2,3,0.0,0.0,1.0,1,0
463,25,62.0,0,0,73.7,17.3,27,4,2,0.0,0.0,0.0,0,0
56397,21,123.5,0,0,73.3,19.8,31,0,6,0.0,0.0,1.0,1,0
64291,19,119.5,0,0,50.1,37.8,51,2,4,0.0,0.0,1.0,0,1
19640,166,110.0,0,0,66.6,58.9,20,4,3,0.0,1.0,1.0,0,1
21272,517,62.8,0,0,55.0,72.6,28,5,2,0.0,1.0,1.0,0,0
64662,29,65.0,0,0,45.7,2.1,51,2,3,0.0,0.0,0.0,0,1
71204,104,126.0,0,1,60.7,45.4,3,6,3,0.0,0.0,1.0,1,0
60296,101,100.2,0,4,60.3,63.6,28,5,3,0.0,0.0,1.0,1,0
58251,0,160.0,0,0,74.2,15.8,39,2,1,0.0,0.0,0.0,0,1
5989,135,60.0,0,0,58.0,20.8,30,4,3,0.0,0.0,0.0,0,0
77168,0,95.0,0,0,67.9,34.2,31,1,1,0.0,0.0,1.0,0,0
53264,100,137.7,0,2,75.3,4.1,14,6,2,0.0,0.0,1.0,1,0
68626,56,79.2,0,1,56.4,53.8,5,2,3,0.0,0.0,1.0,1,0
43508,70,69.5,0,0,53.3,39.7,48,5,2,0.0,0.0,1.0,0,1
13305,25,142.0,0,0,66.9,10.8,21,2,6,0.0,0.0,1.0,0,1
52869,79,143.1,0,0,78.4,10.8,16,4,5,0.0,0.0,1.0,1,0
23537,18,118.0,0,0,56.5,78.7,4,6,3,0.0,0.0,1.0,1,0
28500,105,160.0,0,0,61.8,15.0,5,5,2,0.0,1.0,1.0,0,0
16076,196,85.5,0,0,70.6,36.3,7,2,3,0.0,0.0,1.0,1,0
67948,97,68.0,0,0,59.3,73.6,49,5,5,0.0,0.0,1.0,0,1
26591,152,105.0,0,0,64.6,50.4,47,1,4,0.0,1.0,1.0,0,1
29044,295,144.0,0,1,75.4,30.4,31,3,3,0.0,0.0,1.0,1,0
32451,236,139.5,0,1,74.5,24.6,49,1,5,0.0,0.0,1.0,1,0
20396,300,65.0,0,0,57.2,57.9,2,6,2,0.0,1.0,1.0,0,0
21698,131,103.5,0,0,52.4,43.7,33,3,1,0.0,0.0,1.0,1,0
56570,68,92.35,0,1,71.6,13.3,25,3,7,0.0,0.0,1.0,0,1
74664,124,153.0,0,0,68.6,48.9,8,2,2,0.0,0.0,1.0,1,0
69393,2,150.0,0,1,69.1,7.8,14,0,1,0.0,0.0,1.0,1,0
78856,457,122.4,0,1,71.6,54.0,21,3,2,0.0,0.0,0.0,0,1
6528,17,119.0,0,1,56.1,57.1,52,3,2,0.0,0.0,1.0,0,1
24258,17,101.72,0,0,58.5,64.9,7,4,6,0.0,0.0,1.0,1,0
29877,169,170.0,0,0,72.9,43.4,51,3,3,0.0,1.0,1.0,0,1
70393,41,110.0,0,0,58.8,51.4,11,4,2,0.0,0.0,0.0,0,0
50774,99,198.9,0,2,67.9,35.1,9,5,1,0.0,0.0,1.0,1,0
40969,86,85.0,0,0,58.7,94.8,44,3,1,1.0,1.0,1.0,0,1
44658,115,76.0,0,0,44.3,55.5,45,3,5,0.0,0.0,0.0,0,1
13089,344,62.0,0,0,64.9,39.3,28,3,2,0.0,1.0,1.0,0,0
47587,20,110.0,0,0,63.5,36.9,18,5,1,0.5,0.0,0.0,0,1
15755,14,156.0,0,2,79.2,0.0,32,1,2,0.0,0.0,1.0,1,0
30555,210,130.0,0,0,82.6,21.0,47,1,4,0.0,1.0,1.0,0,1
57082,193,97.71,0,1,71.9,44.2,9,2,3,0.0,0.0,1.0,0,1
44126,13,94.0,0,1,49.1,33.0,5,5,2,0.0,0.0,0.0,1,0
70592,205,95.46,0,1,62.5,49.1,40,3,2,0.0,0.0,1.0,0,1
15590,405,62.0,0,0,71.7,11.1,28,5,2,0.0,1.0,1.0,0,0
66063,43,98.0,0,2,55.3,24.8,1,6,2,0.0,0.0,1.0,1,0
51529,13,95.0,0,1,69.8,38.2,23,5,1,0.0,0.0,1.0,1,0
33094,36,100.0,0,0,72.6,10.0,28,2,1,0.0,0.0,1.0,0,1
69479,46,108.0,0,3,67.7,61.5,8,4,3,0.0,0.0,1.0,0,1
2685,1,90.0,0,0,69.3,58.3,37,2,3,0.0,0.0,0.0,0,0
31792,27,210.0,0,2,75.4,13.1,24,6,1,0.0,0.0,1.0,1,0
74511,125,117.0,0,0,72.0,39.0,7,4,3,0.0,0.0,1.0,1,0
77164,468,112.67,0,1,74.5,24.6,15,0,3,0.0,0.0,0.0,0,1
74476,11,128.0,0,1,82.6,21.0,23,4,4,0.0,0.0,1.0,0,1
65002,73,79.2,0,1,51.0,40.9,46,2,2,0.0,0.0,1.0,1,0
61992,4,99.5,0,2,51.0,38.9,46,5,2,0.0,0.0,1.0,1,0
69492,102,118.8,0,0,65.7,63.3,52,3,5,0.0,0.0,1.0,1,0
29757,45,150.0,0,1,74.6,3.9,16,0,2,0.0,0.0,1.0,1,0
69195,61,151.2,0,2,65.6,0.0,5,6,3,0.0,0.0,1.0,1,0
32526,160,132.5,0,0,67.9,34.2,8,2,9,0.0,0.0,0.0,0,0
58794,201,142.56,0,2,64.8,56.7,11,3,3,0.0,0.0,1.0,1,0
74155,0,170.0,0,0,88.0,32.6,24,6,1,0.0,0.0,1.0,0,0
50955,87,80.75,0,0,67.9,35.1,11,3,4,0.0,0.0,1.0,0,1
78809,457,95.5,0,1,71.6,54.0,21,3,2,0.0,0.0,0.0,0,1
26864,156,100.0,0,0,58.8,51.4,47,1,3,0.0,1.0,1.0,0,1
38679,28,96.3,0,2,65.1,69.6,38,1,3,0.0,0.0,0.0,1,0
69307,0,150.0,0,0,66.9,3.8,14,6,2,0.0,0.0,1.0,0,0
52990,157,121.5,0,1,79.4,0.0,6,1,2,0.0,0.0,0.0,1,0
20525,16,75.0,0,0,58.6,5.7,44,1,3,0.0,0.0,0.0,0,1
46392,81,0.0,0,0,54.3,33.7,2,1,2,0.0,0.0,1.0,0,0
23522,21,134.3,0,0,56.3,56.1,4,2,4,0.0,0.0,1.0,1,0
24825,19,100.3,0,0,59.9,36.5,9,2,4,0.0,0.0,1.0,1,0
37310,19,90.0,0,0,65.6,51.6,38,4,3,1.0,1.0,1.0,0,1
27911,316,109.8,0,1,62.3,50.5,26,2,2,0.0,0.0,1.0,1,0
27239,157,130.0,0,0,57.9,23.7,47,5,4,0.0,1.0,1.0,0,1
56178,6,228.0,0,3,73.3,19.8,34,1,3,0.0,0.0,1.0,1,0
10137,26,197.78,0,0,63.6,10.9,13,3,5,0.0,0.0,1.0,1,0
22329,30,140.4,0,0,52.8,66.5,50,2,2,0.0,0.0,1.0,1,0
5937,90,72.25,0,1,58.9,81.8,36,6,4,0.0,0.0,1.0,1,0
15512,148,138.14,0,0,71.3,14.7,12,1,7,0.0,0.0,1.0,1,0
3763,56,185.0,0,0,67.5,27.3,31,5,4,0.0,0.0,0.0,0,1
38970,0,145.0,0,0,63.1,67.3,43,1,2,0.0,0.0,1.0,0,1
74211,129,149.0,0,0,75.0,38.0,5,5,7,0.0,0.0,1.0,1,0
62507,0,169.75,0,0,52.5,45.6,47,6,5,0.0,0.0,1.0,0,0
30100,73,210.0,0,0,72.1,41.3,13,4,3,0.0,0.0,1.0,1,0
26648,150,117.0,0,0,67.5,43.9,47,4,3,0.0,0.0,1.0,1,0
76353,14,150.0,0,1,69.4,70.7,27,2,2,0.0,0.0,1.0,0,1
75872,43,71.1,0,0,77.8,21.8,22,2,1,0.0,0.0,1.0,0,1
22230,129,67.0,0,0,50.1,37.8,35,4,3,0.0,1.0,1.0,0,0
6542,18,97.33,0,1,59.8,81.6,52,3,3,0.0,0.0,1.0,0,1
38229,1,65.0,0,1,59.1,89.5,1,3,1,0.0,0.0,0.0,0,0
58212,6,133.0,0,1,67.1,67.8,38,2,1,0.0,0.0,1.0,0,1
53417,2,201.0,0,2,73.3,19.0,29,1,2,0.0,0.0,1.0,1,0
41837,178,120.0,0,0,59.9,60.8,45,1,3,1.0,1.0,1.0,0,1
68523,2,88.2,0,0,60.0,59.0,13,1,1,0.0,0.0,1.0,0,1
55089,9,154.33,0,0,83.3,0.0,31,3,3,0.0,0.0,1.0,1,0
45009,31,109.1,0,0,51.3,44.7,5,4,3,0.0,0.0,0.0,0,1
50874,120,143.1,0,4,68.7,74.7,6,0,1,0.0,0.0,0.0,1,0
78941,14,127.0,0,1,71.5,37.2,32,4,4,0.0,0.0,1.0,1,0
53377,13,208.83,0,3,75.9,10.1,27,3,3,0.0,0.0,1.0,1,0
55175,220,99.0,1,1,71.5,25.4,1,5,2,0.0,0.0,0.0,1,0
55092,218,69.33,0,0,83.5,0.0,1,5,2,0.0,0.0,1.0,0,1
23612,51,113.4,0,3,56.6,55.5,52,3,2,0.0,0.0,1.0,1,0
21785,182,144.5,0,1,50.9,39.1,26,2,4,0.0,0.0,1.0,1,0
26220,128,100.0,0,0,64.1,47.6,49,5,3,0.0,1.0,1.0,0,1
57133,24,108.0,0,1,72.2,26.3,33,5,1,0.0,0.0,0.0,1,0
2249,23,110.5,0,1,65.4,38.6,33,3,4,0.0,0.0,0.0,0,1
59383,113,108.0,0,1,61.4,42.2,25,3,1,0.0,0.0,0.0,1,0
51583,27,80.75,0,0,76.0,0.0,21,2,4,0.0,0.0,1.0,0,1
25891,88,100.44,0,0,67.7,61.5,2,4,5,0.0,0.0,1.0,1,0
42004,7,65.0,0,0,56.0,50.3,48,5,1,0.0,0.0,1.0,0,0
24436,144,80.0,0,0,59.9,40.4,42,2,2,0.0,1.0,1.0,0,1
38749,14,100.0,0,0,66.1,29.1,40,4,2,0.0,0.0,0.0,0,1
20364,489,62.8,0,0,58.4,36.6,28,5,2,0.0,1.0,1.0,0,0
70616,27,124.0,1,1,62.5,49.1,13,6,3,0.0,0.0,1.0,1,0
69745,48,114.0,0,0,63.3,42.7,8,6,3,0.0,0.0,1.0,1,0
18003,275,90.0,0,0,70.4,38.7,1,1,5,0.0,1.0,1.0,0,1
11301,316,62.0,0,0,65.0,25.9,28,3,2,0.0,1.0,1.0,0,0
77436,87,195.0,0,1,76.2,29.0,19,1,2,0.0,0.0,1.0,1,0
2917,26,133.5,0,2,68.0,54.7,34,1,2,0.0,0.0,0.0,1,0
25348,129,100.0,0,0,62.2,20.6,47,5,2,0.0,1.0,1.0,0,1
16136,83,112.8,0,0,73.6,9.4,23,5,1,0.0,0.0,1.0,0,1
55273,6,118.0,0,2,72.7,54.3,32,4,1,0.0,0.0,1.0,1,0
76583,225,114.9,0,2,67.6,41.0,49,3,3,0.0,0.0,1.0,1,0
8199,393,62.8,0,0,54.1,46.7,8,5,3,0.0,1.0,1.0,0,0
43283,0,119.0,0,0,53.5,50.3,4,3,2,0.0,0.0,0.0,0,0
56050,0,149.0,0,0,73.3,19.8,34,0,1,0.0,0.0,1.0,0,0
14117,168,90.95,0,0,75.0,30.9,3,4,6,0.0,0.0,1.0,1,0
15720,5,167.0,0,0,75.3,0.0,33,2,1,0.0,1.0,1.0,0,0
17211,94,85.0,0,0,65.3,35.5,25,1,3,0.0,0.0,0.0,0,1
25888,119,102.6,0,0,67.7,61.5,50,1,5,0.0,0.0,1.0,1,0
23859,134,75.0,0,0,54.8,52.3,41,5,1,0.0,0.0,0.0,0,1
1776,50,62.0,0,0,70.0,7.0,28,1,4,0.0,0.0,0.0,0,0
45371,0,0.0,0,0,55.1,70.5,11,2,0,0.0,0.0,1.0,0,0
64535,4,112.0,0,3,52.4,2.8,2,5,2,0.0,0.0,1.0,1,0
59736,0,95.0,0,0,64.7,76.0,42,1,1,0.0,0.0,1.0,0,0
64551,34,75.0,0,0,45.7,2.1,50,4,1,0.0,0.0,0.0,0,1
48847,36,126.9,0,2,56.2,58.5,14,2,3,0.0,0.0,1.0,1,0
49089,53,127.6,0,0,63.4,40.2,12,4,2,0.0,0.0,1.0,1,0
56461,66,120.6,0,0,71.1,46.8,25,0,4,0.0,0.0,1.0,1,0
4002,92,170.0,0,0,68.9,32.9,27,2,1,0.0,1.0,1.0,0,0
44131,100,96.75,0,1,48.0,52.7,46,1,4,0.0,0.0,1.0,0,1
24793,55,91.8,0,0,60.6,58.7,3,6,4,0.0,0.0,1.0,1,0
32942,188,175.5,0,0,81.4,33.3,5,0,2,0.0,0.0,1.0,1,0
42965,48,84.45,0,1,58.8,87.1,47,6,7,0.0,0.0,1.0,0,1
5992,135,62.0,0,0,58.0,20.8,30,4,3,0.0,0.0,0.0,0,0
77941,0,170.0,0,1,78.3,3.7,32,5,2,0.0,0.0,1.0,1,0
12684,65,214.83,0,0,67.7,47.9,14,3,10,0.0,0.0,1.0,1,0
41073,146,80.0,0,0,55.2,65.9,45,4,3,1.0,1.0,1.0,0,1
73018,29,220.0,0,2,67.9,26.7,18,2,2,0.0,0.0,1.0,1,0
23417,67,80.0,0,0,52.6,52.5,49,3,2,0.0,1.0,1.0,0,1
24912,56,85.0,0,0,56.9,52.8,4,2,3,0.0,1.0,1.0,0,1
25453,127,117.0,0,0,64.8,16.1,48,1,5,0.0,0.0,1.0,1,0
12419,213,130.0,0,0,72.3,1.2,45,6,3,0.0,1.0,1.0,0,1
25373,73,105.0,0,0,62.2,20.6,3,5,4,0.0,1.0,1.0,0,1
78318,77,240.0,0,1,76.0,25.4,22,4,2,0.0,0.0,1.0,1,0
5116,56,103.5,0,3,66.0,13.3,35,3,3,0.0,0.0,0.0,1,0
44114,22,67.0,0,1,51.1,5.2,4,4,1,0.0,0.0,0.0,0,0
69773,98,90.1,0,0,63.3,42.7,1,5,3,0.0,0.0,1.0,0,1
419,25,62.0,0,0,73.7,17.3,27,4,2,0.0,0.0,0.0,0,0
53427,292,115.0,0,0,72.2,26.0,40,6,2,0.0,0.0,0.0,0,1
7908,17,97.0,0,1,54.5,6.4,8,2,2,0.0,0.0,1.0,1,0
6215,2,115.0,0,0,55.9,37.4,52,0,2,0.0,0.0,1.0,0,1
67969,49,72.0,0,0,63.5,0.0,4,6,4,0.0,0.0,0.0,0,1
69538,58,99.0,0,0,67.4,7.7,7,1,2,0.0,0.0,1.0,0,1
23107,56,60.0,0,0,55.0,54.9,49,3,3,0.0,1.0,1.0,0,1
5410,99,65.0,0,0,63.8,66.7,30,4,4,0.0,1.0,1.0,0,1
43914,12,73.0,0,0,48.7,4.8,5,4,1,0.0,0.0,1.0,0,1
16423,426,59.0,0,0,69.8,33.2,28,5,1,0.0,1.0,1.0,0,0
11469,212,78.0,0,0,71.5,9.5,43,3,5,0.0,0.0,0.0,0,1
42300,94,80.0,0,0,53.8,67.5,49,2,2,1.0,1.0,1.0,0,1
5435,100,62.0,0,0,60.1,54.4,30,4,2,0.0,0.0,0.0,0,0
56298,1,148.0,0,1,70.6,36.3,35,1,2,0.0,0.0,1.0,1,0
55957,143,100.0,0,0,74.6,15.6,14,1,3,0.0,0.0,0.0,0,1
48140,79,125.38,0,0,59.9,60.8,6,2,4,0.0,0.0,0.0,1,0
39690,7,65.0,0,0,65.0,87.4,44,4,1,1.0,0.0,1.0,0,0
66117,16,80.0,0,1,58.1,1.7,5,6,3,0.0,0.0,1.0,1,0
66237,48,65.0,0,1,59.9,1.8,1,4,2,0.0,0.0,0.0,0,0
8021,72,81.3,0,1,54.5,49.1,1,1,3,0.0,0.0,1.0,1,0
28352,1,0.0,0,0,69.7,46.8,20,2,1,0.0,0.0,1.0,0,0
8739,10,95.0,0,0,52.6,42.9,12,1,1,0.0,0.0,0.0,0,0
7258,44,75.0,0,0,48.0,52.7,1,1,3,0.0,1.0,1.0,0,1
15986,56,136.35,0,1,75.8,21.2,26,6,2,0.0,0.0,1.0,1,0
68315,88,142.2,0,1,48.2,48.4,52,1,2,0.0,0.0,1.0,1,0
1551,2,0.0,0,0,73.7,7.5,34,1,2,0.0,0.0,1.0,0,0
74008,0,109.0,0,0,73.1,13.2,24,4,1,0.0,0.0,1.0,0,0
33356,12,144.0,0,0,76.8,1.7,32,3,3,0.0,0.0,1.0,0,1
26456,135,90.0,0,0,65.0,66.8,49,3,3,0.0,1.0,1.0,0,1
476,0,0.0,0,0,73.1,13.8,31,2,2,0.0,0.0,1.0,0,0
22305,552,59.0,0,0,52.8,66.5,28,5,1,0.0,1.0,1.0,0,0
10433,437,60.0,0,0,67.3,0.0,8,5,3,0.0,1.0,1.0,0,0
